optimizer_updates,r2_theta1,r2_theta2
13300,0.11979256757758683,0.12050782269593097
13400,0.11916364903787213,0.12030475948957509
13500,0.11996358894636983,0.12048420128198112
13600,0.12065641776607572,0.12118576193563568
13700,0.1211359145763703,0.1217362132552231
13800,0.12159834459985364,0.12226324998720495
13900,0.12206877257261939,0.12278763952560645
14000,0.1225591776394187,0.12332390283761507
14100,0.12307133457652286,0.12387578067718263
14200,0.12360324170577774,0.124443654319226
14300,0.12415227979475607,0.12502704051922686
14400,0.122953607244909,0.1255343194526014
14500,0.11974491994213343,0.12074203167574615
14600,0.12418648157057988,0.12480433509348643
14700,0.12417847932605064,0.12484593686151091
14800,0.12516856174210278,0.12582794959813626
14900,0.12555621067560907,0.1262983660103898
15000,0.12596021411696667,0.12675839309785975
15100,0.12564016873803197,0.12666193453694552
15200,0.1258359207823464,0.12685267014006962
15300,0.1261748525735492,0.12722459389895913
15400,0.12650965216753707,0.12758589715172364
15500,0.126849483986626,0.12794899332309984
15600,0.1271672411203041,0.12829154225215633
15700,0.12744523212088987,0.12858371683073588
15800,0.12774579310418654,0.12889661118679674
15900,0.12806577850566392,0.12923607285162075
16000,0.12835744433167406,0.12955676044776543
16100,0.12862129374996778,0.12983274812714296
16200,0.12894906786505023,0.13018070007487692
16300,0.12925761913289957,0.13049144773624688
16400,0.12949092604654855,0.13075128170200423
16500,0.12977259172254763,0.13106154164196804
16600,0.13003095485607208,0.1313415309503757
16700,0.13029333923903752,0.13165592591635245
16800,0.13068185956416412,0.1320467741061645
16900,0.13107577734655207,0.13243509615730065
17000,0.13164354270416068,0.13297392883359493
17100,0.13235295241652778,0.13349725830062276
17200,0.1327236508433567,0.1338914724051693
17300,0.1330723658237476,0.13429815314265003
17400,0.1334319872260471,0.1347703956775107
17500,0.13330125062651144,0.1347130368879863
17600,0.13362858018229118,0.135060915857401
17700,0.13394314357480508,0.13538955100933703
17800,0.13427663693686898,0.13573502850551933
17900,0.13461092578652634,0.13607598474178173
18000,0.13499569677402345,0.1364643190885917
18100,0.13540203342864499,0.13687567740611684
18200,0.13580371175074146,0.13729384758894603
18300,0.13620192658742336,0.1377228336865597
18400,0.13663026477066798,0.13818348179132312
18500,0.13707805348112645,0.13865939623387624
18600,0.1375427939522973,0.13915558296967134
18700,0.13801094955004678,0.13966405124128545
18800,0.1384604241212989,0.14018488397436324
18900,0.13901588521602448,0.14079034217147324
19000,0.1396032356721224,0.14142336143908518
19100,0.14016408431433003,0.1420429000710003
19200,0.1408202704569288,0.14274833755203142
19300,0.14170191641387198,0.14354810065457546
19400,0.14207738033283235,0.14394966033701506
19500,0.14256476546249575,0.14447914803613304
