epoch,total,data,physics,initial,energy
5600,0.039680130779743195,4.830153557122685e-07,0.0003024468896910548,0.0,91.09097290039062
5700,0.027893254533410072,2.43331811589087e-07,0.00020197167759761214,0.0,90.55728912353516
5800,0.04983653873205185,2.616762230900349e-06,0.00032700676820240915,0.0,89.94849395751953
5900,0.07157540321350098,6.603503379665199e-07,0.000466239609522745,0.0,89.86631774902344
6000,0.05479549989104271,1.1177969554410083e-06,0.0003354856453370303,0.0,89.32614135742188
6100,0.054943833500146866,4.4661197762252414e-07,0.0003241952508687973,0.0,89.34318542480469
6200,0.04460161179304123,1.1174460041729617e-06,0.0002465088909957558,0.0,89.13272094726562
6300,0.05350538343191147,2.9784104071950424e-07,0.00028776389081031084,0.0,87.55690002441406
6400,0.06285367906093597,3.369345904502552e-07,0.000322917039738968,0.0,85.01805114746094
6500,0.049985144287347794,4.476989090562711e-07,0.00024462936562485993,0.0,82.80886840820312
6600,0.07592711597681046,6.512840400318964e-07,0.0003557458985596895,0.0,81.06761932373047
6700,0.056599732488393784,4.853997666032228e-07,0.0002540259447414428,0.0,79.49749755859375
6800,0.05066476762294769,1.180654294330452e-06,0.00021477481641341,0.0,79.35263061523438
6900,0.08137325942516327,2.7745356874220306e-06,0.0003273582842666656,0.0,77.44636535644531
7000,0.024686818942427635,4.699520559370285e-06,7.994918996701017e-05,0.0,75.17877197265625
7100,0.10512514412403107,1.954975596163422e-05,0.0003290095482952893,0.0,73.88776397705078
7200,0.08669218420982361,6.256987603592279e-07,0.00031829322688281536,0.0,73.85296630859375
7300,0.050008710473775864,3.4521494285399967e-07,0.00017680134624242783,0.0,72.84637451171875
7400,0.0811934769153595,3.0922208793526806e-07,0.000277380837360397,0.0,72.00552368164062
7500,0.05683722347021103,7.639920909241482e-07,0.00018536605057306588,0.0,71.62178802490234
7600,0.06831040233373642,4.2432839109096676e-07,0.00021647344692610204,0.0,70.73593139648438
7700,0.023588884621858597,2.8618167107197223e-06,6.379522528732195e-05,0.0,69.72872161865234
7800,0.0668439045548439,6.566198862856254e-06,0.0001791846298146993,0.0,69.71577453613281
7900,0.06974553316831589,1.430049223927199e-06,0.00019625246932264417,0.0,69.29768371582031
8000,0.06952255964279175,1.1601232472457923e-05,0.0001608925813343376,0.0,69.62849426269531
8100,0.06652820855379105,1.133998352997878e-06,0.00017574362573213875,0.0,67.84175109863281
8200,0.03239266574382782,7.817417895239487e-07,8.223445911426097e-05,0.0,67.63915252685547
8300,0.08548401296138763,2.664662588358624e-06,0.00020866554405074567,0.0,66.7607650756836
8400,0.09591452777385712,8.824682709018816e-07,0.00023201186559163034,0.0,66.46659088134766
8500,0.07568647712469101,6.238591367946356e-07,0.00017766299424692988,0.0,66.11930847167969
8600,0.06591778248548508,4.214799957935611e-07,0.00015035882825031877,0.0,66.12738037109375
8700,0.05128932744264603,4.983534154234803e-07,0.0001131454118876718,0.0,66.27046966552734
8800,0.09188272804021835,4.859527962253196e-07,0.00019765739853028208,0.0,66.3431167602539
8900,0.10639369487762451,3.630752019034844e-07,0.0002227066142950207,0.0,66.06964111328125
9000,0.07032613456249237,1.484735747681043e-07,0.0001432197168469429,0.0,65.94012451171875
9100,0.10508992522954941,1.4818955662576627e-07,0.00020817641052417457,0.0,65.90946197509766
9200,0.09020402282476425,1.7792335427202488e-07,0.00017366145038977265,0.0,65.56185913085938
9300,0.07316064834594727,3.366983776231791e-07,0.00013665592996403575,0.0,65.0382080078125
9400,0.1694204956293106,9.172927093459293e-07,0.00030771223828196526,0.0,64.54830169677734
9500,0.08441662788391113,4.818560910280212e-07,0.00014921736146789044,0.0,64.38520050048828
9600,0.11806393414735794,5.560893896472408e-07,0.00020344156655482948,0.0,64.12214660644531
9700,0.08845829218626022,7.783056616972317e-07,0.000147883256431669,0.0,65.07728576660156
9800,0.14514979720115662,2.9657435334229376e-06,0.0002337015903322026,0.0,65.22489929199219
9900,0.11324998736381531,4.869324357059668e-07,0.0001806810760172084,0.0,65.34992218017578
10000,0.09096001833677292,2.863771442207508e-07,0.0001416775630787015,0.0,65.14347076416016
10100,0.0925830826163292,4.2246028897352517e-07,0.00014046733849681914,0.0,64.841064453125
10200,0.07550324499607086,2.2878911920543032e-07,0.0001119489170378074,0.0,64.22774505615234
10300,0.07209015637636185,3.6114064982939453e-07,0.00010412108531454578,0.0,61.1806755065918
10400,0.1252616047859192,7.163296231738059e-07,0.00017650974041316658,0.0,58.75175857543945
10500,0.0913250520825386,1.5117707619083376e-07,0.00012619221524801105,0.0,58.130340576171875
10600,0.12799140810966492,8.412828833570529e-07,0.00017191741790156811,0.0,57.69755554199219
10700,0.10485568642616272,7.28291070117848e-07,0.0001375708670821041,0.0,57.86736297607422
10800,0.12874291837215424,6.765768603145261e-07,0.00016537492047064006,0.0,57.76369857788086
10900,0.11313432455062866,7.298148148038308e-07,0.0001419069740222767,0.0,56.88813018798828
11000,0.08363450318574905,3.5375191487219126e-07,0.0001028157421387732,0.0,55.856231689453125
11100,0.0737997367978096,1.2539564977487316e-06,8.760509808780625e-05,0.0,54.568145751953125
11200,0.14874665439128876,2.2734977846994298e-06,0.00017305428627878428,0.0,53.93766784667969
11300,0.10481178015470505,1.0558212579780957e-06,0.0001199629477923736,0.0,53.86456298828125
11400,0.15155890583992004,1.0138512607227312e-06,0.00017037693760357797,0.0,53.19566345214844
11500,0.40481704473495483,2.76435503110406e-06,0.0004454877634998411,0.0,52.70236587524414
11600,0.08348043262958527,3.555303180746705e-07,9.019629942486063e-05,0.0,53.13982391357422
11700,0.11104004085063934,8.532718425158237e-07,0.00011710784019669518,0.0,53.23139953613281
11800,0.13584746420383453,1.2678385701292427e-06,0.00014012871542945504,0.0,52.9892578125
11900,0.11019893735647202,7.529522463300964e-07,0.00011166818148922175,0.0,52.45943832397461
12000,0.07941441982984543,4.316447643759602e-07,7.898277544882149e-05,0.0,50.3231086730957
12100,0.18459756672382355,8.173346941475756e-07,0.00018378024105913937,0.0,48.561363220214844
12200,0.12630783021450043,7.630136451552971e-07,0.00012554481509141624,0.0,47.07276916503906
12300,0.19226093590259552,1.1664004659905913e-06,0.00019109452841803432,0.0,45.35996627807617
12400,0.11503453552722931,8.432335789620993e-07,0.00011419130169088021,0.0,44.223121643066406
12500,0.12660819292068481,4.257589694134367e-07,0.0001261824363609776,0.0,43.684757232666016
12600,0.32200703024864197,2.9066711704217596e-06,0.00031910036341287196,0.0,43.327911376953125
12700,0.04622524976730347,4.936392770105158e-07,4.573161277221516e-05,0.0,42.8487434387207
12800,0.10276700556278229,2.506195073692652e-07,0.00010251638013869524,0.0,42.529258728027344
12900,0.07857251167297363,1.99219172714038e-07,7.837329030735418e-05,0.0,42.25010681152344
13000,0.08485998213291168,2.2274329580795893e-07,8.463724225293845e-05,0.0,41.569793701171875
13100,0.12117965519428253,9.180897109217767e-07,0.00012026156764477491,0.0,40.850154876708984
13200,0.12079603970050812,7.732493259027251e-07,0.00012002278526779264,0.0,40.18292236328125
13300,0.11421667039394379,4.3095968749184976e-07,0.00011378571070963517,0.0,39.54499053955078
13400,0.1579338163137436,3.5105492202092137e-07,0.00015758276276756078,0.0,39.733158111572266
13500,0.09911400824785233,4.310170425014803e-07,9.86829909379594e-05,0.0,39.334747314453125
13600,0.09382561594247818,6.28819975645456e-07,9.319679520558566e-05,0.0,38.970977783203125
13700,0.18310405313968658,2.5398267098353244e-06,0.0001805642241379246,0.0,38.80046081542969
13800,0.0891309306025505,8.736813583709591e-07,8.825724216876552e-05,0.0,38.948097229003906
13900,0.15106849372386932,6.783258186260355e-07,0.00015039015852380544,0.0,38.56007385253906
14000,0.09021715819835663,1.2102420896553667e-06,8.900691318558529e-05,0.0,38.89311981201172
14100,0.11748611927032471,2.957228616651264e-06,0.00011452889157226309,0.0,38.951812744140625
14200,0.09592308849096298,2.233853592770174e-06,9.368923201691359e-05,0.0,38.93794250488281
14300,0.7512080669403076,5.5982914091146085e-06,0.0007456097519025207,0.0,38.392669677734375
14400,0.09506255388259888,5.685668043042824e-07,9.449398203287274e-05,0.0,38.05301284790039
14500,0.11472724378108978,5.899902930650569e-07,0.00011413725587772205,0.0,37.96139144897461
14600,0.07644256204366684,7.499658067899873e-07,7.569259469164535e-05,0.0,37.810569763183594
14700,0.10171931982040405,3.3285407425864832e-06,9.839078120421618e-05,0.0,37.55138397216797
14800,0.05684085190296173,1.0362564495380866e-07,5.673722625942901e-05,0.0,36.741973876953125
14900,0.1451920121908188,2.9956763114569185e-07,0.00014489244495052844,0.0,34.73561096191406
15000,0.09375155717134476,1.9661402461679245e-07,9.355494694318622e-05,0.0,33.783592224121094
15100,0.1098724752664566,2.4042051904871187e-07,0.00010963205568259582,0.0,33.095272064208984
15200,0.07894360274076462,2.1686022932954074e-07,7.87267490522936e-05,0.0,32.30054473876953
15300,0.07152236253023148,2.9628347419929923e-07,7.122608076315373e-05,0.0,31.344688415527344
15400,0.2603808641433716,2.4830546863086056e-06,0.0002578978310339153,0.0,31.629962921142578
15500,0.10170374065637589,8.537011240150605e-07,0.00010085004032589495,0.0,32.594974517822266
15600,0.10605848580598831,1.0606247542455094e-06,0.00010499786003492773,0.0,33.820186614990234
15700,0.09593847393989563,5.735333843404078e-07,9.536494326312095e-05,0.0,34.528926849365234
15800,0.08884770423173904,3.9722681322018616e-07,8.8450477051083e-05,0.0,34.89085388183594
15900,0.10475923866033554,5.459477279146085e-07,0.00010421329352539033,0.0,34.99531555175781
16000,0.06635275483131409,1.5062663578646607e-06,6.484648474724963e-05,0.0,35.00612258911133
16100,0.05681881308555603,1.0349615422455827e-06,5.5783853895263746e-05,0.0,34.589378356933594
16200,0.04478166997432709,1.9186238660040544e-06,4.28630446549505e-05,0.0,34.356910705566406
16300,0.08016787469387054,2.445765971970104e-07,7.992329483386129e-05,0.0,33.993797302246094
16400,0.08853211253881454,9.263447964258376e-07,8.760576747590676e-05,0.0,34.03724670410156
16500,0.06791824102401733,9.182041367239435e-07,6.700003723381087e-05,0.0,34.04792022705078
16600,0.06151793152093887,5.406679406405601e-07,6.097726509324275e-05,0.0,33.6509895324707
16700,0.06421244144439697,2.4104178919515107e-06,6.180202035466209e-05,0.0,33.32868194580078
16800,0.07713709771633148,1.8356083728576778e-06,7.530149014201015e-05,0.0,32.558013916015625
16900,0.07227873057126999,1.4112001736066304e-06,7.086752884788439e-05,0.0,32.156951904296875
17000,0.05953032523393631,1.4872433666823781e-06,5.8043082390213385e-05,0.0,32.244590759277344
17100,0.08113031089305878,1.621943511054269e-06,7.950836152303964e-05,0.0,31.801851272583008
17200,0.06574296206235886,1.6464500163237972e-07,6.557832239195704e-05,0.0,31.717239379882812
17300,0.08282063901424408,2.0081438378838357e-07,8.261982293333858e-05,0.0,32.85761260986328
17400,0.0942319855093956,5.8178790141028e-07,9.36501965043135e-05,0.0,33.39918518066406
17500,0.06096607446670532,5.864610557182459e-07,6.0379614296834916e-05,0.0,33.30085754394531
17600,0.03985123708844185,2.0822520241381426e-07,3.964301140513271e-05,0.0,33.69499969482422
17700,0.08826856315135956,7.868495117691054e-07,8.748171239858493e-05,0.0,33.35874938964844
17800,0.06303177028894424,4.361726553270273e-07,6.259560177568346e-05,0.0,33.629150390625
17900,0.07728272676467896,6.984572564761038e-07,7.658427057322115e-05,0.0,33.572654724121094
18000,0.07650665938854218,1.522350316918164e-06,7.498430932173505e-05,0.0,33.339012145996094
18100,0.05934397503733635,9.526561370876152e-07,5.839131699758582e-05,0.0,33.09315490722656
18200,0.061935871839523315,1.2449556834326359e-06,6.0690916143357754e-05,0.0,32.790687561035156
18300,0.10235688835382462,3.2882367122510914e-06,9.906864579534158e-05,0.0,32.64726638793945
18400,0.14913587272167206,3.212089723092504e-06,0.0001459237828385085,0.0,32.45774841308594
18500,0.06438519060611725,1.388702230542549e-06,6.299649248830974e-05,0.0,30.161312103271484
18600,0.09945773333311081,4.076490256466059e-07,9.90500848274678e-05,0.0,28.369783401489258
18700,0.17856158316135406,7.060557436489034e-07,0.00017785551608540118,0.0,28.300567626953125
18800,0.06676214188337326,1.012170059766504e-06,6.574996950803325e-05,0.0,28.09646224975586
18900,0.08241139352321625,1.913946789500187e-06,8.04974406491965e-05,0.0,27.463491439819336
19000,0.07572469115257263,4.323890607338399e-06,7.140079833334312e-05,0.0,25.32244110107422
19100,0.1271556168794632,3.5576426853367593e-06,0.00012359797256067395,0.0,22.8748779296875
19200,0.13795353472232819,1.8767361780192005e-06,0.0001360767928417772,0.0,22.116371154785156
19300,0.05305296555161476,7.052358341752551e-07,5.2347731980262324e-05,0.0,21.278409957885742
19400,0.2620357573032379,3.600320724217454e-06,0.00025843543699011207,0.0,21.522199630737305
19500,0.07723278552293777,2.2411422833101824e-06,7.499164348701015e-05,0.0,21.683551788330078
19600,0.0729895606637001,1.0135000820810092e-06,7.19760573701933e-05,0.0,22.259246826171875
19700,0.09288196265697479,9.827741678236634e-07,9.189918637275696e-05,0.0,22.812273025512695
19800,0.044025883078575134,2.874192830404354e-07,4.37384624092374e-05,0.0,22.420183181762695
19900,0.04753650352358818,3.379523150215391e-07,4.719855132861994e-05,0.0,22.823667526245117
20000,0.11506065726280212,4.1323809796267597e-07,0.00011464741692179814,0.0,22.645912170410156
20100,0.14310047030448914,3.57964268005162e-07,0.00014274250133894384,0.0,22.787721633911133
20200,0.1093735322356224,2.644620451519586e-07,0.00010910907440120354,0.0,21.443504333496094
20300,0.0477650985121727,9.146999957465596e-08,4.7673627705080435e-05,0.0,19.722259521484375
20400,0.06710080057382584,1.2656912531383568e-06,6.583511276403442e-05,0.0,19.007627487182617
20500,0.06038082391023636,1.6502181097166613e-06,5.873060581507161e-05,0.0,18.478225708007812
20600,0.049578700214624405,1.517216560387169e-06,4.8061483539640903e-05,0.0,17.565622329711914
20700,0.23705241084098816,4.771928615809884e-06,0.00023228047939483076,0.0,17.126861572265625
20800,0.08432269841432571,2.310574245711905e-06,8.201212767744437e-05,0.0,17.167694091796875
20900,0.059647005051374435,5.69069300127012e-07,5.907793820369989e-05,0.0,16.692729949951172
21000,0.15954139828681946,1.0582716640783474e-05,0.000148958686622791,0.0,15.49698257446289
21100,0.10269952565431595,1.5166858702286845e-06,0.0001011828426271677,0.0,14.703790664672852
21200,0.1052938774228096,9.91964157037728e-07,0.00010430191468913108,0.0,14.528385162353516
21300,0.06816514581441879,5.749346883021644e-07,6.759021198377013e-05,0.0,13.866167068481445
21400,0.07924036681652069,6.341559810607578e-07,7.860620826249942e-05,0.0,12.973121643066406
21500,0.0599273256957531,4.146189382936427e-07,5.951270941295661e-05,0.0,12.72274398803711
21600,0.043954137712717056,3.209403018900048e-07,4.36331974924542e-05,0.0,12.752235412597656
21700,0.07364460080862045,2.905160840782628e-07,7.335408736253157e-05,0.0,13.018851280212402
21800,0.06450363248586655,1.711002539650508e-07,6.433253292925656e-05,0.0,13.315350532531738
21900,0.0516689196228981,4.78060933062352e-08,5.162111119716428e-05,0.0,13.304824829101562
22000,0.045855600386857986,2.6861627588914416e-07,4.558698492473923e-05,0.0,13.362689971923828
22100,0.0510086826980114,6.22338973244041e-07,5.0386344810249284e-05,0.0,14.030608177185059
22200,0.05711786448955536,1.1101395784862689e-06,5.600772419711575e-05,0.0,14.482446670532227
22300,0.04899926483631134,9.954776487575145e-07,4.800378519576043e-05,0.0,14.707880973815918
22400,0.050450731068849564,2.1620137431455078e-06,4.8288718971889466e-05,0.0,14.532306671142578
22500,0.040754999965429306,2.3127890926843975e-06,3.844220918836072e-05,0.0,14.546951293945312
22600,0.05380827933549881,1.7450199720769888e-06,5.206326022744179e-05,0.0,14.552909851074219
22700,0.041401833295822144,1.2726077329716645e-06,4.012922727270052e-05,0.0,14.664325714111328
22800,0.026103565469384193,2.951460658096039e-07,2.5808420105022378e-05,0.0,14.497775077819824
22900,0.05954980105161667,3.759768674171937e-07,5.9173820773139596e-05,0.0,14.640552520751953
23000,0.04782217741012573,2.9213316565801506e-07,4.753004395752214e-05,0.0,14.576277732849121
23100,0.042149320244789124,1.4488594501926855e-07,4.200443436275236e-05,0.0,14.80052375793457
23200,0.04613793268799782,3.962690442449457e-08,4.6098306484054774e-05,0.0,14.905394554138184
23300,0.030535710975527763,1.023986655468434e-07,3.0433311621891335e-05,0.0,14.17287826538086
23400,0.07106913626194,2.000999472784315e-07,7.086903497111052e-05,0.0,12.856817245483398
23500,0.03676329553127289,2.5280942850258725e-07,3.6510486097540706e-05,0.0,11.88468074798584
23600,0.05345774441957474,4.918754825666838e-07,5.296586823533289e-05,0.0,10.643945693969727
23700,0.08829820901155472,9.153642963610764e-07,8.738284668652341e-05,0.0,10.146753311157227
23800,0.027485230937600136,3.2556465612287866e-07,2.715966729738284e-05,0.0,9.625346183776855
23900,0.052752915769815445,7.337823717534775e-07,5.201913518249057e-05,0.0,8.482564926147461
24000,0.04849620908498764,9.476561899646185e-07,4.7548550355713814e-05,0.0,7.536707878112793
24100,0.050610631704330444,1.218768943545001e-06,4.9391863285563886e-05,0.0,7.108796119689941
24200,0.043900150805711746,1.0922587989625754e-06,4.280789289623499e-05,0.0,7.0643815994262695
24300,0.028516670688986778,7.475628081010655e-07,2.7769106964115053e-05,0.0,7.147984981536865
24400,0.014014245010912418,3.212157935195137e-07,1.3693029359274078e-05,0.0,7.230166912078857
24500,0.029826341196894646,3.0490264180116355e-07,2.9521439500967972e-05,0.0,7.2528462409973145
24600,0.03969377279281616,5.365803644963307e-06,3.4327968023717403e-05,0.0,7.524289131164551
24700,0.0418807677924633,1.0713062692957465e-05,3.116770676570013e-05,0.0,7.477541923522949
24800,0.025672217831015587,1.0914658560068347e-05,1.4757559256395325e-05,0.0,7.020665645599365
24900,0.05757850408554077,2.8907052183058113e-06,5.468779636430554e-05,0.0,7.1260809898376465
25000,0.012270666658878326,1.4907149648024642e-07,1.2121595318603795e-05,0.0,7.4451093673706055
25100,0.03425254300236702,5.306069397192914e-07,3.372193532413803e-05,0.0,7.8573832511901855
25200,0.06010819226503372,1.7189272227824404e-07,5.993630111333914e-05,0.0,8.135908126831055
25300,0.04149502143263817,9.843787296404116e-08,4.1396582673769444e-05,0.0,8.254547119140625
25400,0.04037552326917648,1.1888143802707418e-07,4.025664020446129e-05,0.0,8.24979019165039
25500,0.06499017030000687,1.7634377513786603e-07,6.481383024947718e-05,0.0,8.44516372680664
25600,0.17248894274234772,6.614816925321065e-07,0.00017182747251354158,0.0,8.622421264648438
25700,0.027672268450260162,2.2313113845484622e-07,2.7449135814094916e-05,0.0,8.297706604003906
25800,0.05268312618136406,5.540552479033067e-07,5.212907126406208e-05,0.0,8.617292404174805
25900,0.038675520569086075,2.1923938220425043e-07,3.845628089038655e-05,0.0,9.397083282470703
26000,0.18800683319568634,2.9929872198408702e-06,0.00018501385056879371,0.0,9.787487983703613
26100,0.06353044509887695,1.7931992033481947e-06,6.173724250402302e-05,0.0,9.753922462463379
26200,0.028699025511741638,5.421372861746931e-07,2.8156888220109977e-05,0.0,9.801534652709961
26300,0.05314762890338898,2.058417521766387e-06,5.1089213229715824e-05,0.0,10.025748252868652
26400,0.03723350167274475,1.0546116300247377e-06,3.617889160523191e-05,0.0,9.896912574768066
26500,0.0349770188331604,1.1621957582974574e-06,3.3814820199040696e-05,0.0,9.907752990722656
26600,0.02764487825334072,7.58206624595914e-07,2.6886671548709273e-05,0.0,10.20048713684082
26700,0.0338670089840889,7.624817044415977e-07,3.310452666482888e-05,0.0,10.091033935546875
26800,0.05273932218551636,5.311961785992025e-07,5.220812454354018e-05,0.0,9.873741149902344
26900,0.041549574583768845,9.760451575857587e-07,4.057352998643182e-05,0.0,9.876545906066895
27000,0.036930717527866364,9.219966159434989e-07,3.600871787057258e-05,0.0,9.929950714111328
27100,0.03652837872505188,9.043054092217062e-07,3.562407073331997e-05,0.0,9.926648139953613
27200,0.0370783768594265,1.3996998404763872e-06,3.5678676795214415e-05,0.0,10.030302047729492
27300,0.018355658277869225,4.6890355065443146e-07,1.7886753994389437e-05,0.0,10.063399314880371
27400,0.051101189106702805,8.963410209616995e-07,5.020484604756348e-05,0.0,10.0447416305542
27500,0.04739069938659668,1.5769794572406681e-06,4.581372195389122e-05,0.0,10.314766883850098
27600,0.018456418067216873,2.0353222396352066e-07,1.8252885638503358e-05,0.0,11.35743522644043
27700,0.05043554678559303,7.08774507529597e-07,4.972677197656594e-05,0.0,12.06566047668457
27800,0.03708803653717041,5.683008339474327e-07,3.651973747764714e-05,0.0,12.179830551147461
27900,0.03215421363711357,6.728315611326252e-07,3.148138057440519e-05,0.0,12.572870254516602
28000,0.03229818865656853,8.588964988121006e-07,3.143929279758595e-05,0.0,12.855753898620605
28100,0.03272293880581856,1.0460695420988486e-06,3.1676871003583074e-05,0.0,13.418758392333984
28200,0.03410131111741066,8.629016292616143e-07,3.323841156088747e-05,0.0,13.017388343811035
28300,0.027498992159962654,6.056016559341515e-07,2.6893390895565972e-05,0.0,12.972545623779297
28400,0.024507811293005943,3.377504640411644e-07,2.4170061806216836e-05,0.0,12.690282821655273
28500,0.032609131187200546,6.773563541173644e-07,3.1931776902638376e-05,0.0,9.65641975402832
28600,0.03048110380768776,4.2398428945489286e-07,3.0057119147386402e-05,0.0,5.937497138977051
28700,0.07778359204530716,1.0816702342708595e-06,7.670192280784249e-05,0.0,4.10413122177124
28800,0.0466868095099926,5.99240479459695e-07,4.6087570808595046e-05,0.0,2.7607672214508057
28900,0.056588731706142426,1.2040533192703151e-06,5.538467667065561e-05,0.0,1.8352631330490112
29000,0.04133453220129013,8.748009463488415e-07,4.0459730371367186e-05,0.0,1.7200340032577515
29100,0.033286742866039276,2.0464328827074496e-06,3.124030990875326e-05,0.0,1.703687310218811
29200,0.025477997958660126,3.992218353232602e-06,2.1485779143404216e-05,0.0,1.593285083770752
29300,0.05121663957834244,6.484128334705019e-06,4.4732511014444754e-05,0.0,1.501140832901001
29400,0.06883940100669861,2.9150810405553784e-06,6.592431600438431e-05,0.0,1.3957029581069946
29500,0.03388073295354843,1.7500536841907888e-06,3.213067975593731e-05,0.0,1.3681474924087524
29600,0.04045131057500839,1.1590284429985331e-06,3.929228478227742e-05,0.0,1.4648405313491821
29700,0.039669107645750046,1.34775586957403e-06,3.832135189441033e-05,0.0,1.5609568357467651
29800,0.024295305833220482,4.589402067267656e-07,2.383636456215754e-05,0.0,1.556440830230713
29900,0.03802614286541939,3.8207721786420734e-07,3.7644065741915256e-05,0.0,1.4962081909179688
30000,0.028875673189759254,1.8727635620052752e-07,2.8688396923826076e-05,0.0,1.5411620140075684
30100,0.03132760897278786,3.624128908086277e-07,3.096519867540337e-05,0.0,1.523800253868103
30200,0.03576017543673515,2.271490728844583e-07,3.553302667569369e-05,0.0,1.380235195159912
30300,0.025166073814034462,1.3770753071185027e-07,2.5028366508195177e-05,0.0,1.153259038925171
